,returns,portfolio_value,return_0,cum_return,close,instrument,date
2015-11-4,-0.024110853,1686781.725,-0.024110853,0.686781725,1686781.725,fanyifan_strategy,2015-11-4
2015-11-5,-0.005038248,1678283.3,-0.005038248,0.6782833,1678283.3,fanyifan_strategy,2015-11-5
2015-11-6,-0.037369272,1615567.075,-0.037369272,0.615567075,1615567.075,fanyifan_strategy,2015-11-6
2015-11-9,0.019110333,1646441.1,0.019110333,0.6464411,1646441.1,fanyifan_strategy,2015-11-9
2015-11-10,-0.123331816,1443382.53,-0.123331816,0.44338253,1443382.53,fanyifan_strategy,2015-11-10
2015-11-11,-0.077898539,1330945.14,-0.077898539,0.33094514,1330945.14,fanyifan_strategy,2015-11-11
2015-11-12,0.078918527,1435981.37,0.078918527,0.43598137,1435981.37,fanyifan_strategy,2015-11-12
2015-11-13,0.024391974,1471007.79,0.024391974,0.47100779,1471007.79,fanyifan_strategy,2015-11-13
2015-11-16,-0.033800749,1421286.625,-0.033800749,0.421286625,1421286.625,fanyifan_strategy,2015-11-16
2015-11-17,0.023675351,1454936.085,0.023675351,0.454936085,1454936.085,fanyifan_strategy,2015-11-17
2015-11-18,-0.005427046,1447040.08,-0.005427046,0.44704008,1447040.08,fanyifan_strategy,2015-11-18
2015-11-19,-0.025082792,1410744.275,-0.025082792,0.410744275,1410744.275,fanyifan_strategy,2015-11-19
2015-11-20,-0.017462183,1386109.6,-0.017462183,0.3861096,1386109.6,fanyifan_strategy,2015-11-20
2015-11-23,0.004284034,1392047.74,0.004284034,0.39204774,1392047.74,fanyifan_strategy,2015-11-23
2015-11-24,-0.010061627,1378041.475,-0.010061627,0.378041475,1378041.475,fanyifan_strategy,2015-11-24
2015-11-25,0.025573664,1413283.045,0.025573664,0.413283045,1413283.045,fanyifan_strategy,2015-11-25
2015-11-26,0.07453386,1518620.485,0.07453386,0.518620485,1518620.485,fanyifan_strategy,2015-11-26
2015-11-27,0.022823783,1553281.15,0.022823783,0.55328115,1553281.15,fanyifan_strategy,2015-11-27
2015-11-30,0.048909024,1629250.615,0.048909024,0.629250615,1629250.615,fanyifan_strategy,2015-11-30
2015-12-1,-0.040144591,1563845.015,-0.040144591,0.563845015,1563845.015,fanyifan_strategy,2015-12-1
2015-12-2,-0.010744808,1547041.8,-0.010744808,0.5470418,1547041.8,fanyifan_strategy,2015-12-2
2015-12-3,0.002795345,1551366.315,0.002795345,0.551366315,1551366.315,fanyifan_strategy,2015-12-3
2015-12-4,0.003883158,1557390.515,0.003883158,0.557390515,1557390.515,fanyifan_strategy,2015-12-4
2015-12-7,0.097394166,1709071.265,0.097394166,0.709071265,1709071.265,fanyifan_strategy,2015-12-7
2015-12-8,0,1709071.265,0,0.709071265,1709071.265,fanyifan_strategy,2015-12-8
2015-12-9,0.052066898,1798057.305,0.052066898,0.798057305,1798057.305,fanyifan_strategy,2015-12-9
2015-12-10,-0.003422188,1791904.015,-0.003422188,0.791904015,1791904.015,fanyifan_strategy,2015-12-10
2015-12-11,0.083255023,1941089.025,0.083255023,0.941089025,1941089.025,fanyifan_strategy,2015-12-11
2015-12-14,-0.017291015,1907525.625,-0.017291015,0.907525625,1907525.625,fanyifan_strategy,2015-12-14
2015-12-15,0.048939623,2000879.21,0.048939623,1.00087921,2000879.21,fanyifan_strategy,2015-12-15
2015-12-16,-0.023677606,1953503.18,-0.023677606,0.95350318,1953503.18,fanyifan_strategy,2015-12-16
2015-12-17,0,1953503.18,0,0.95350318,1953503.18,fanyifan_strategy,2015-12-17
2015-12-18,0.020176819,1992918.66,0.020176819,0.99291866,1992918.66,fanyifan_strategy,2015-12-18
2015-12-21,-0.059452053,1874435.555,-0.059452053,0.874435555,1874435.555,fanyifan_strategy,2015-12-21
2015-12-22,-0.000482081,1873531.925,-0.000482081,0.873531925,1873531.925,fanyifan_strategy,2015-12-22
2015-12-23,0.014767984,1901200.215,0.014767984,0.901200215,1901200.215,fanyifan_strategy,2015-12-23
2015-12-24,0.031844731,1961743.425,0.031844731,0.961743425,1961743.425,fanyifan_strategy,2015-12-24
2015-12-25,0.000866416,1963443.11,0.000866416,0.96344311,1963443.11,fanyifan_strategy,2015-12-25
2015-12-28,-0.077668825,1810944.79,-0.077668825,0.81094479,1810944.79,fanyifan_strategy,2015-12-28
2015-12-29,0.018402955,1844271.525,0.018402955,0.844271525,1844271.525,fanyifan_strategy,2015-12-29
2015-12-30,-0.008061104,1829404.66,-0.008061104,0.82940466,1829404.66,fanyifan_strategy,2015-12-30
2015-12-31,0.012548621,1852361.165,0.012548621,0.852361165,1852361.165,fanyifan_strategy,2015-12-31
2016-1-4,0.009291924,1869573.165,0.009291924,0.869573165,1869573.165,fanyifan_strategy,2016-1-4
2016-1-5,-0.005489304,1859310.51,-0.005489304,0.85931051,1859310.51,fanyifan_strategy,2016-1-5
2016-1-6,-0.002534157,1854598.725,-0.002534157,0.854598725,1854598.725,fanyifan_strategy,2016-1-6
2016-1-7,0.060869882,1967487.93,0.060869882,0.96748793,1967487.93,fanyifan_strategy,2016-1-7
2016-1-8,-0.005664467,1956343.16,-0.005664467,0.95634316,1956343.16,fanyifan_strategy,2016-1-8
2016-1-11,-0.012548215,1931794.545,-0.012548215,0.931794545,1931794.545,fanyifan_strategy,2016-1-11
2016-1-12,-0.005680029,1920821.895,-0.005680029,0.920821895,1920821.895,fanyifan_strategy,2016-1-12
2016-1-13,-0.032852341,1857718.4,-0.032852341,0.8577184,1857718.4,fanyifan_strategy,2016-1-13
2016-1-14,-0.004377773,1849585.73,-0.004377773,0.84958573,1849585.73,fanyifan_strategy,2016-1-14
2016-1-15,-0.163445933,1547278.465,-0.163445933,0.547278465,1547278.465,fanyifan_strategy,2016-1-15
2016-1-18,0.07642221,1665524.905,0.07642221,0.665524905,1665524.905,fanyifan_strategy,2016-1-18
2016-1-19,-0.02114652,1630304.85,-0.02114652,0.63030485,1630304.85,fanyifan_strategy,2016-1-19
2016-1-20,0.1074889,1805544.525,0.1074889,0.805544525,1805544.525,fanyifan_strategy,2016-1-20
2016-1-21,-0.020471813,1768581.755,-0.020471813,0.768581755,1768581.755,fanyifan_strategy,2016-1-21
2016-1-22,-0.072978523,1639513.27,-0.072978523,0.63951327,1639513.27,fanyifan_strategy,2016-1-22
2016-1-25,0.026061875,1682242.06,0.026061875,0.68224206,1682242.06,fanyifan_strategy,2016-1-25
2016-1-26,0.007085372,1694161.37,0.007085372,0.69416137,1694161.37,fanyifan_strategy,2016-1-26
2016-1-27,0.00279389,1698894.67,0.00279389,0.69889467,1698894.67,fanyifan_strategy,2016-1-27
2016-1-28,-0.042108187,1627357.295,-0.042108187,0.627357295,1627357.295,fanyifan_strategy,2016-1-28
2016-1-29,-0.001255978,1625313.37,-0.001255978,0.62531337,1625313.37,fanyifan_strategy,2016-1-29
2016-2-1,-0.017288106,1597214.78,-0.017288106,0.59721478,1597214.78,fanyifan_strategy,2016-2-1
2016-2-2,0.004768495,1604831.09,0.004768495,0.60483109,1604831.09,fanyifan_strategy,2016-2-2
2016-2-3,-0.010953025,1587253.335,-0.010953025,0.587253335,1587253.335,fanyifan_strategy,2016-2-3
2016-2-4,0.056862646,1677508.76,0.056862646,0.67750876,1677508.76,fanyifan_strategy,2016-2-4
2016-2-5,-0.00827249,1663631.585,-0.00827249,0.663631585,1663631.585,fanyifan_strategy,2016-2-5
2016-2-15,0.034853224,1721614.51,0.034853224,0.72161451,1721614.51,fanyifan_strategy,2016-2-15
2016-2-16,0.017833205,1752316.415,0.017833205,0.752316415,1752316.415,fanyifan_strategy,2016-2-16
2016-2-17,0.018809948,1785277.395,0.018809948,0.785277395,1785277.395,fanyifan_strategy,2016-2-17
2016-2-18,0.015955985,1813763.255,0.015955985,0.813763255,1813763.255,fanyifan_strategy,2016-2-18
2016-2-19,-0.004092417,1806340.58,-0.004092417,0.80634058,1806340.58,fanyifan_strategy,2016-2-19
2016-2-22,0.048965387,1894788.745,0.048965387,0.894788745,1894788.745,fanyifan_strategy,2016-2-22
2016-2-23,-0.043102926,1813117.805,-0.043102926,0.813117805,1813117.805,fanyifan_strategy,2016-2-23
2016-2-24,0.011901899,1834697.35,0.011901899,0.83469735,1834697.35,fanyifan_strategy,2016-2-24
2016-2-25,-0.003518019,1828242.85,-0.003518019,0.82824285,1828242.85,fanyifan_strategy,2016-2-25
2016-2-26,0.024830755,1873639.5,0.024830755,0.8736395,1873639.5,fanyifan_strategy,2016-2-26
2016-2-29,0.008394072,1889366.965,0.008394072,0.889366965,1889366.965,fanyifan_strategy,2016-2-29
2016-3-1,-0.009485714,1871444.97,-0.009485714,0.87144497,1871444.97,fanyifan_strategy,2016-3-1
2016-3-2,-0.030327672,1814688.4,-0.030327672,0.8146884,1814688.4,fanyifan_strategy,2016-3-2
2016-3-3,-0.002726887,1809739.95,-0.002726887,0.80973995,1809739.95,fanyifan_strategy,2016-3-3
2016-3-4,-0.028080515,1758921.52,-0.028080515,0.75892152,1758921.52,fanyifan_strategy,2016-3-4
2016-3-7,0.009345192,1775358.98,0.009345192,0.77535898,1775358.98,fanyifan_strategy,2016-3-7
2016-3-8,-0.003005432,1770023.26,-0.003005432,0.77002326,1770023.26,fanyifan_strategy,2016-3-8
2016-3-9,0.003974753,1777058.665,0.003974753,0.777058665,1777058.665,fanyifan_strategy,2016-3-9
2016-3-10,0.008692887,1792506.435,0.008692887,0.792506435,1792506.435,fanyifan_strategy,2016-3-10
2016-3-11,0.009386148,1809331.165,0.009386148,0.809331165,1809331.165,fanyifan_strategy,2016-3-11
2016-3-14,-0.013472655,1784954.67,-0.013472655,0.78495467,1784954.67,fanyifan_strategy,2016-3-14
2016-3-15,0.003097757,1790484.025,0.003097757,0.790484025,1790484.025,fanyifan_strategy,2016-3-15
2016-3-16,0.003124239,1796077.925,0.003124239,0.796077925,1796077.925,fanyifan_strategy,2016-3-16
2016-3-17,0.002767121,1801047.89,0.002767121,0.80104789,1801047.89,fanyifan_strategy,2016-3-17
2016-3-18,-0.024692017,1756576.385,-0.024692017,0.756576385,1756576.385,fanyifan_strategy,2016-3-18
2016-3-21,0.007336706,1769463.87,0.007336706,0.76946387,1769463.87,fanyifan_strategy,2016-3-21
2016-3-22,0.013593818,1793517.64,0.013593818,0.79351764,1793517.64,fanyifan_strategy,2016-3-22
2016-3-23,0.005446174,1803285.45,0.005446174,0.80328545,1803285.45,fanyifan_strategy,2016-3-23
2016-3-24,-0.00941356,1786310.115,-0.00941356,0.786310115,1786310.115,fanyifan_strategy,2016-3-24
2016-3-25,0.002023456,1789924.635,0.002023456,0.789924635,1789924.635,fanyifan_strategy,2016-3-25
2016-3-28,0.021443786,1828307.395,0.021443786,0.828307395,1828307.395,fanyifan_strategy,2016-3-28
2016-3-29,-0.021181887,1789580.395,-0.021181887,0.789580395,1789580.395,fanyifan_strategy,2016-3-29
2016-3-30,-0.004580523,1781383.18,-0.004580523,0.78138318,1781383.18,fanyifan_strategy,2016-3-30
2016-3-31,0.007765957,1795217.325,0.007765957,0.795217325,1795217.325,fanyifan_strategy,2016-3-31
2016-4-1,-0.00220517,1791258.565,-0.00220517,0.791258565,1791258.565,fanyifan_strategy,2016-4-1
2016-4-5,0.016359129,1820561.995,0.016359129,0.820561995,1820561.995,fanyifan_strategy,2016-4-5
2016-4-6,0.00031908,1821142.9,0.00031908,0.8211429,1821142.9,fanyifan_strategy,2016-4-6
2016-4-7,-0.005032768,1811977.51,-0.005032768,0.81197751,1811977.51,fanyifan_strategy,2016-4-7
2016-4-8,-0.004025207,1804683.925,-0.004025207,0.804683925,1804683.925,fanyifan_strategy,2016-4-8
2016-4-11,0.009108221,1821121.385,0.009108221,0.821121385,1821121.385,fanyifan_strategy,2016-4-11
2016-4-12,0.007419286,1834632.805,0.007419286,0.834632805,1834632.805,fanyifan_strategy,2016-4-12
2016-4-13,-0.003213237,1828737.695,-0.003213237,0.828737695,1828737.695,fanyifan_strategy,2016-4-13
2016-4-14,0.001635327,1831728.28,0.001635327,0.83172828,1831728.28,fanyifan_strategy,2016-4-14
2016-4-15,0.011264162,1852361.165,0.011264162,0.852361165,1852361.165,fanyifan_strategy,2016-4-15
2016-4-18,-0.002624969,1847498.775,-0.002624969,0.847498775,1847498.775,fanyifan_strategy,2016-4-18
2016-4-19,0.015907718,1876888.265,0.015907718,0.876888265,1876888.265,fanyifan_strategy,2016-4-19
2016-4-20,0.016369339,1907611.685,0.016369339,0.907611685,1907611.685,fanyifan_strategy,2016-4-20
2016-4-21,0.01730122,1940615.695,0.01730122,0.940615695,1940615.695,fanyifan_strategy,2016-4-21
2016-4-22,-0.008148715,1924802.17,-0.008148715,0.92480217,1924802.17,fanyifan_strategy,2016-4-22
2016-4-25,0.043973355,2009442.18,0.043973355,1.00944218,2009442.18,fanyifan_strategy,2016-4-25
2016-4-26,0.001959372,2013379.425,0.001959372,1.013379425,2013379.425,fanyifan_strategy,2016-4-26
2016-4-27,-0.042530334,1927749.725,-0.042530334,0.927749725,1927749.725,fanyifan_strategy,2016-4-27
2016-4-28,0.002823652,1933193.02,0.002823652,0.93319302,1933193.02,fanyifan_strategy,2016-4-28
2016-4-29,0.011641202,1955697.71,0.011641202,0.95569771,1955697.71,fanyifan_strategy,2016-4-29
2016-5-3,-0.00684274,1942315.38,-0.00684274,0.94231538,1942315.38,fanyifan_strategy,2016-5-3
2016-5-4,-0.00937113,1924113.69,-0.00937113,0.92411369,1924113.69,fanyifan_strategy,2016-5-4
2016-5-5,0.003332168,1930525.16,0.003332168,0.93052516,1930525.16,fanyifan_strategy,2016-5-5
2016-5-6,0.030736906,1989863.53,0.030736906,0.98986353,1989863.53,fanyifan_strategy,2016-5-6
2016-5-9,-0.001719156,1986442.645,-0.001719156,0.986442645,1986442.645,fanyifan_strategy,2016-5-9
2016-5-10,-0.024001317,1938765.405,-0.024001317,0.938765405,1938765.405,fanyifan_strategy,2016-5-10
2016-5-11,0.002241648,1943111.435,0.002241648,0.943111435,1943111.435,fanyifan_strategy,2016-5-11
2016-5-12,0.005447644,1953696.815,0.005447644,0.953696815,1953696.815,fanyifan_strategy,2016-5-12
2016-5-13,0.005142817,1963744.32,0.005142817,0.96374432,1963744.32,fanyifan_strategy,2016-5-13
2016-5-16,-0.004623479,1954664.99,-0.004623479,0.95466499,1954664.99,fanyifan_strategy,2016-5-16
2016-5-17,-0.003225051,1948361.095,-0.003225051,0.948361095,1948361.095,fanyifan_strategy,2016-5-17
2016-5-18,0.004682068,1957483.455,0.004682068,0.957483455,1957483.455,fanyifan_strategy,2016-5-18
2016-5-19,-0.027675723,1903308.685,-0.027675723,0.903308685,1903308.685,fanyifan_strategy,2016-5-19
2016-5-20,-0.004419864,1894896.32,-0.004419864,0.89489632,1894896.32,fanyifan_strategy,2016-5-20
2016-5-23,0.004030735,1902534.145,0.004030735,0.902534145,1902534.145,fanyifan_strategy,2016-5-23
2016-5-24,0.008515377,1918734.94,0.008515377,0.91873494,1918734.94,fanyifan_strategy,2016-5-24
2016-5-25,0.007210034,1932569.085,0.007210034,0.932569085,1932569.085,fanyifan_strategy,2016-5-25
2016-5-26,0.009997298,1951889.555,0.009997298,0.951889555,1951889.555,fanyifan_strategy,2016-5-26
2016-5-27,0.044090609,2037949.555,0.044090609,1.037949555,2037949.555,fanyifan_strategy,2016-5-27
2016-5-30,0.129726626,2302325.875,0.129726626,1.302325875,2302325.875,fanyifan_strategy,2016-5-30
2016-5-31,-0.005121004,2290535.655,-0.005121004,1.290535655,2290535.655,fanyifan_strategy,2016-5-31
2016-6-1,0.015047585,2325002.685,0.015047585,1.325002685,2325002.685,fanyifan_strategy,2016-6-1
2016-6-2,0.004423294,2335286.855,0.004423294,1.335286855,2335286.855,fanyifan_strategy,2016-6-2
2016-6-3,0.048838118,2449337.87,0.048838118,1.44933787,2449337.87,fanyifan_strategy,2016-6-3
2016-6-6,0.026650676,2514614.38,0.026650676,1.51461438,2514614.38,fanyifan_strategy,2016-6-6
2016-6-7,-0.014930192,2477070.705,-0.014930192,1.477070705,2477070.705,fanyifan_strategy,2016-6-7
2016-6-8,0.014175001,2512183.185,0.014175001,1.512183185,2512183.185,fanyifan_strategy,2016-6-8
2016-6-13,0.199273295,3012794.205,0.199273295,2.012794205,3012794.205,fanyifan_strategy,2016-6-13
